Red: Red de Vigilancia y Control de la Contaminación Atmosférica
Estación: 03014009-Alacant - Rabassa
	
FECHA	HORA	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.	PM2.5	PM1	SO2	CO	NO	NO2	PM10	NOx	O3
17/07/2014	13	0,9	128	30,3	39	1001	909	0	3	2	1		2	4	5	6	83
17/07/2014	14	1	113	30	41	1000	846	0	3	2	1		2	4	4	6	82
17/07/2014	15	0,9	121	29,2	46	1000	755	0	3	2	1		2	4	4	6	80
17/07/2014	16	0,9	128	28,6	54	1000	608	0	4	3	1		2	4	6	6	73
17/07/2014	17	0,8	124	28,7	56	999	433	0	4	3	1		2	4	7	6	70
17/07/2014	18	0,4	98	28,7	57	999	247	0	4	3	1		2	4	9	6	63
17/07/2014	19	0,2	69	27,8	61	999	82	0	5	3	1		2	4	9	6	60
17/07/2014	20	0,2	53	26,8	63	999	4	0	5	4	1		2	5	11	7	56
17/07/2014	21	0,3	41	26,1	63	999	0	0	5	4	1		2	10	11	11	47
17/07/2014	22	0,3	23	25,9	61	999	0	0	5	4	1		2	8	10	10	47
17/07/2014	23	0,5	349	25	61	998	0	0	6	4	1		2	9	13	10	33
18/07/2014	00	0,6	339	24,8	58	998	0	0	5	4	1		2	6	10	7	41
18/07/2014	01	0,3	17	25,1	56	997	0	0	5	4	1		2	8	9	10	35
18/07/2014	02	0,6	344	24,7	52	997	0	0	5	4	1		2	5	9	7	40
18/07/2014	03	0,5	349	24,3	54	997	0	0	5	4	1		2	4	8	6	41
18/07/2014	04	0,3	62	24,7	58	997	0	0	5	4	1		2	4	10	6	48
18/07/2014	05	0,3	26	23,7	76	997	0	0	6	4	1		2	12	11	13	34
18/07/2014	06	0,4	13	23,5	62	997	55	0	6	5	1		7	40	15	50	9
18/07/2014	07	0,4	51	26,2	45	996	190	0	6	4	1		2	18	16	21	40
18/07/2014	08	0,7	98	28,1	49	997	405	0	5	3	1		2	7	12	9	58
18/07/2014	09	1,1	80	29,6	47	997	565	0	5	3	1		2	4	10	6	65
18/07/2014	10	1,2	87	30,3	45	996	690	0	5	3	1		2	4	10	6	70
18/07/2014	11	1,4	93	30,9	41	996	745	0	5	3	1		2	4	13	6	77
18/07/2014	12	1,4	83	31,4	41	996	934	0	4	2	1		2	4	10	6	78
18/07/2014	13	1,4	90	31,2	44	995	887	0	5	2	1		2	4	9	6	82
18/07/2014	14	1,6	90	30,4	52	995	777	0	5	3	1		2	4	10	6	83
18/07/2014	15	1,4	88	29,4	61	995	599	0	7	4	1		2	4	11	6	76
18/07/2014	16	1,5	76	28,2	68	994	254	0	7	4	1		2	4	12	6	76
18/07/2014	17	1,4	77	27,8	69	993	242	0	8	4	1		2	4	13	6	82
18/07/2014	18	1,1	71	28,2	66	993	166	0	8	4	1		2	4	13	6	85
18/07/2014	19	1,3	83	27,3	71	993	56	0	8	5	1		2	4	13	6	87
18/07/2014	20	1,1	74	27,2	69	994	1	0	8	5	1		2	4	13	6	87
18/07/2014	21	0,5	69	27,1	69	994	0	0	8	5	1		2	4	14	6	76
18/07/2014	22	0,1	36	26,9	64	994	0	0	7	4	1		2	6	15	9	70
18/07/2014	23	0,1	33	26,3	66	993	0	0	8	5	1		2	16	18	18	53
19/07/2014	00	0,2	167	26,5	67	994	0	0	7	4	1		2	5	12	7	71
19/07/2014	01	0,3	329	25,1	69	993	0	0	8	5	1		2	12	18	15	39
19/07/2014	02	0,3	301	24,5	68	993	0	0	11	5	1		2	7	47	9	42
19/07/2014	03	0,1	297	24,5	69	993	0	0	10	6	1		2	8	39	10	40
19/07/2014	04	0,2	338	24,2	68	993	0	0	8	5	1		2	11	19	13	34
19/07/2014	05	0,2	353	23,4	70	993	0	0	8	5	1		2	15	17	17	26
19/07/2014	06	0,1	310	24,1	68	993	50	0	13	5	1		2	18	84	20	25
19/07/2014	07	0,1	257	26,5	63	994	224	0	8	5	1		2	7	29	9	52
19/07/2014	08	0,2	180	27,2	71	994	423	0	9	5	1		2	8	17	11	58
19/07/2014	09	0,1	183	29	68	994	601	0	9	5	1		3	7	19	11	60
19/07/2014	10	0,6	116	29,8	62	994	736	0	8	5	1		2	10	16	14	68
19/07/2014	11	0,9	119	29,7	63	993	851	0	8	5	1		2	4	15	6	85
19/07/2014	12	1,2	129	29,4	63	993	863	0	7	4	1		2	4	11	6	91
19/07/2014	13	1	125	28,9	67	993	796	0	7	4	1		2	4	11	6	86
19/07/2014	14	0,8	138	28,6	70	993	824	0	8	5	1		2	4	13	6	80
19/07/2014	15	0,8	146	28,1	74	992	572	0	11	7	1		2	4	15	6	82
19/07/2014	16	0,4	134	27,7	75	992	366	0	13	9	1		2	4	19	6	79
19/07/2014	17	0,4	130	28,5	68	991	281	0	12	7	1		2	4	22	6	82
19/07/2014	18	0,6	139	27,2	75	991	128	0	15	8	1		2	4	24	6	80
19/07/2014	19	0,5	169	26,2	83	991	44	0	13	7	1		2	4	23	6	72
19/07/2014	20	0,2	165	25,7	85	992	0	0	11	4	1		2	5	19	7	63
19/07/2014	21	0,1	120	25,6	85	992	0	0	11	4	1		2	4	17	6	62
19/07/2014	22	0,1	7	25,5	85	992	0	0	11	5	1		2	6	17	7	58
19/07/2014	23	0,1	254	25,4	84	993	0	0	11	5	1		2	4	17	6	51
20/07/2014	00	0,1	271	25,2	83	993	0	0	11	4	1		2	10	17	12	42
20/07/2014	01	1	311	27	49	993	0	0	6	2	1		3	13	47	17	31
20/07/2014	02	1,2	314	27,5	34	993	0	0	3	1	1		2	4	23	6	46
20/07/2014	03	0,6	321	27,2	36	993	0	0	3	1	1		2	4	15	6	50
20/07/2014	04	0,7	323	26,8	40	993	0	0	4	2	1		2	11	24	15	36
20/07/2014	05	0,6	331	26,3	42	994	0	0	3	2	1		2	4	9	6	46
20/07/2014	06	0,7	334	26,2	43	995	35	0	3	2	1		2	4	6	6	50
20/07/2014	07	0,3	354	26,9	41	995	138	0	2	2	1		2	4	6	6	53
20/07/2014	08	0,9	343	27,4	38	996	280	0	3	2	1		2	4	6	6	58
20/07/2014	09	1,6	307	29,2	32	996	625	0	9	2	1		6	11	75	21	50
20/07/2014	10	2,1	318	30,5	30	996	766	0	4	2	2		2	4	25	7	63
20/07/2014	11	1,8	304	31,3	27	996	871	0	3	1	2		2	4	15	6	66
20/07/2014	12	1,6	302	32	26	996	916	0	3	1	2		3	5	19	9	64
20/07/2014	13	1,7	279	32,7	24	995	967	0	3	1	2		4	8	13	13	65
20/07/2014	14	1,4	216	32,1	33	995	851	0	4	2	2		2	4	14	6	71
20/07/2014	15	2,2	171	29,7	49	995	777	0	4	2	1		2	4	10	6	76
20/07/2014	16	2,1	194	30,2	42	995	569	0	4	2	1		2	4	8	6	75
20/07/2014	17	2,3	200	29,8	40	995	469	0	3	2	1		2	4	5	6	76
20/07/2014	18	1,8	202	29,4	41	996	264	0	3	2	1		2	4	6	6	73
20/07/2014	19	1,4	204	28,6	48	996	97	0	4	2	1		2	4	8	6	68
20/07/2014	20	1,2	281	29,2	36	996	5	0	3	2	2		2	4	10	6	58
20/07/2014	21	1,1	318	29,6	24	998	0	0	1	1	2		2	4	10	6	59
20/07/2014	22	0,8	294	29,2	24	998	0	0	3	1	2		3	12	27	15	49
20/07/2014	23	0,8	298	28,5	25	999	0	0	3	1	3		2	6	17	8	53
21/07/2014	00	0,6	339	26,5	28	999	0	0	2	1	2		2	4	15	6	52
21/07/2014	01	1,1	335	27,8	25	999	0	0	1	1	2		2	4	4	6	64
21/07/2014	02	0,7	5	26,7	27	999	0	0	2	1	2		2	4	3	6	56
21/07/2014	03	0,6	354	25,5	30	999	0	0	2	1	2		2	4	4	6	50
21/07/2014	04	0,6	345	25	33	999	0	0	2	1	2		2	5	4	6	50
21/07/2014	05	0,8	318	23	36	999	1	0	6	2	2		2	9	48	10	36
21/07/2014	06	0,2	345	23	35	1000	77	0	4	1	2		4	20	30	26	22
21/07/2014	07	0,2	332	26,5	30	1000	267	0	9	2	3		5	20	101	27	30
21/07/2014	08	0,5	168	27,5	30	1001	462	0	7	2	3		13	27	56	48	31
21/07/2014	09	1	163	28,2	33	1001	640	0	3	1	3		4	12	9	19	50
21/07/2014	10	1,2	141	27,4	52	1001	767	0	3	2	1		2	4	6	6	64
21/07/2014	11	1,5	118	26,9	59	1001	878	0	4	2	1		2	4	10	6	65
21/07/2014	12	1,2	122	27,2	55	1001	926	0	3	2	1		2	4	6	6	72
21/07/2014	13	1,2	126	27,4	50	1000	936	0	3	1	1		2	4	8	6	76
21/07/2014	14	1,3	125	27,3	52	1000	872	0	3	1	1		2	4	5	6	66
21/07/2014	15	1,2	125	27,3	50	1000	778	0	2	1	1		2	4	4	6	65
21/07/2014	16	1	126	27	56	999	637	0	3	1	1		2	4	5	6	64
21/07/2014	17	0,7	125	26,8	58	999	460	0	3	1	1		2	4	6	6	60
21/07/2014	18	0,5	156	26,7	57	999	270	0	3	1	1		2	4	5	6	59
21/07/2014	19	0,4	194	26,5	54	999	93	0	2	1	1		2	4	5	7	57
21/07/2014	20	0,2	212	25,7	58	999	3	0	3	2	1		2	4	7	6	55
21/07/2014	21	0,2	198	25,2	63	1000	0	0	3	2	1		2	4	7	6	52
21/07/2014	22	0,1	235	24,7	65	1000	0	0	4	2	1		2	5	8	7	44
21/07/2014	23	0,1	309	24	67	1000	0	0	4	2	1		2	6	14	8	37
22/07/2014	00	0,1	324	23	62	1000	0	0	6	2	1		2	8	40	10	21
22/07/2014	01	0,5	326	21,5	63	999	0	0	3	2	1		2	7	11	8	19
22/07/2014	02	0,3	323	21,2	60	999	0	0	3	2	1		2	4	15	6	29
22/07/2014	03	0,6	322	21,4	57	998	0	0	3	2	1		2	4	17	6	34
22/07/2014	04	0,4	323	20,8	57	998	0	0	4	2	1		2	5	30	6	30
22/07/2014	05	0,5	331	20,3	58	998	0	0	3	2	1		2	7	8	9	25
22/07/2014	06	0,3	326	21,9	54	998	74	0	10	3	1		6	26	102	35	13
22/07/2014	07	0,3	316	25,7	44	998	256	0	7	2	1		7	24	50	34	26
22/07/2014	08	0,2	189	28	37	998	447	0	15	3	1		15	35	137	58	27
22/07/2014	09	0,3	146	28,8	37	998	628	0	4	2	1		14	34	23	56	37
22/07/2014	10							0									
22/07/2014	12							0									
22/07/2014	13	1,6	148	28	56	997	924	0	3	2	3		2	4	5	6	95
22/07/2014	14	1,5	160	28,2	50	997	870	0	2	1	2		2	4	4	6	93
22/07/2014	15	0,6	53					0	3	1	1		2	4	4	6	43
22/07/2014	16	0,6	75					0			8						38
22/07/2014	17	0,8	148	27,3	62	996	449	0			2		3	5		9	78
22/07/2014	18	0,7	165	27,1	57	996	261	0	2	1	1		2	5	5	8	80
22/07/2014	19	0,5	186	26,4	60	996	87	0	2	1	1		3	10	6	13	76
22/07/2014	20	0,4	197	25,6	66	996	3	0	3	2	1		2	8	8	12	85
22/07/2014	21	0,2	204	25,2	68	996	0	0	3	2	1		2	9	9	11	73
22/07/2014	22	0,2	210	24,6	69	996	0	0	5	3	1		3	16	14	20	59
22/07/2014	23	0,1	217	24,4	66	996	0	0	3	2	1		2	12	9	14	65
23/07/2014	00	0,1	233	23,9	66	996	0	0	4	2	1		2	15	8	18	64
23/07/2014	01	0,1	24	23,1	67	995	0	0	4	2	1		3	25	17	28	33
23/07/2014	02	0,2	4	21,7	65	995	0	0	4	2	1		2	20	21	22	22
23/07/2014	03	0,3	358	21,7	63	995	0	0	3	2	1		3	14	10	16	34
23/07/2014	04	0,6	335	20,5	66	994	0	0	3	2	1		2	12	9	14	39
23/07/2014	05	0,5	330	20	66	995	0	0	4	2	1		2	21	15	23	29
23/07/2014	06	0,6	330	20,7	63	995	69	0	5	2	1		5	29	23	37	24
23/07/2014	07	0,2	296	24,7	55	995	246	0	9	2	1		11	38	92	55	29
23/07/2014	08	0,1	213	26,6	58	995	441	0	4	1	1		6	26	14	35	57
23/07/2014	09	0,1	207	29	38	995	621	0	3	1	1		9	34	16	48	55
23/07/2014	10	0,6	172	29,1	42	995	755	0	3	1	1		4	21	10	27	79
23/07/2014	11	1	141	28,9	43	995	874	0	2	1	1		2	12	5	15	94
23/07/2014	12	1	155	29,6	36	994	929	0	1	1	1		2	12	5	15	96
23/07/2014	13	1,1	145	30	32	994	932	0	1	0	1		2	8	2	10	88
23/07/2014	14	1,1	143	30,1	31	993	881	0	1	0	1		2	7	2	9	89
23/07/2014	15	1	162	30,1	34	992	771	0	1	1	1		2	9	3	12	105
23/07/2014	16	0,9	151	29,7	42	992	634	0	1	1	1		2	9	3	12	99
23/07/2014	17	0,7	148	29,6	43	992	451	0	1	1	1		2	11	4	14	92
23/07/2014	18	0,7	153	28,7	47	992	260	0	2	1	1		2	10	4	12	86
23/07/2014	19	0,3	142	27,9	59	992	86	0	2	1	1		2	13	6	15	76
23/07/2014	20	0,2	147	26,7	65	992	2	0	2	1	1		2	14	6	16	72
23/07/2014	21	0,1	195	26,2	69	993	0	0	3	2	1		2	16	7	18	67
23/07/2014	22	0,2	228	25,4	75	993	0	0	4	2	1		2	12	10	14	64
23/07/2014	23	0,1	268	24,7	79	992	0	0	4	2	1		2	16	12	19	51
24/07/2014	00	0,1	249	24,1	78	992	0	0	3	2	1		2	26	11	28	34
24/07/2014	01	0,2	332	22,8	64	992	0	0	3	2	1		2	16	17	18	35
24/07/2014	02	0,3	339	22,2	58	992	0	0	3	1	1		2	12	16	12	41
24/07/2014	03	0,2	19	22,4	60	992	0	0	4	2	1		2	21	15	23	31
24/07/2014	04	0,3	18	22,1	59	992	0	0	4	2	1		3	30	13	34	19
24/07/2014	05	0,4	30	22,1	55	992	0	0	3	2	1		3	32	11	36	30
24/07/2014	06	0,5	12	22	57	992	66	0	4	2	1		20	54	16	84	9
24/07/2014	07	0,3	54	25	65	992	236	0	5	2	1		3	27	16	32	51
24/07/2014	08	0,3	103	26,2	76	993	418	0	5	2	1		3	13	14	16	69
24/07/2014	09	0,3	100	27,5	67	993	591	0	5	2	1		3	12	14	17	81
24/07/2014	10	0,6	116	28	64	993	718	0	6	3	1		10	21	24	36	79
24/07/2014	11	0,8	133	28,4	60	993	842	0	5	2	1		3	8	13	12	90
24/07/2014	12	0,7	121	28,8	56	993	883	0	4	2	1		5	8	9	15	92
24/07/2014	13	0,7	134	29,4	51	993	897	0	3	2	1		2	6	6	9	98
24/07/2014	14	1	135	28,7	57	993	833	0	4	3	1		2	5	7	7	100
24/07/2014	15	0,9	127	28,3	64	992	710	0	6	3	1		2	4	10	6	98
24/07/2014	16	0,8	118	28,3	66	991	560	0	6	4	1		2	5	12	8	95
24/07/2014	17	0,6	93	28,8	59	991	397	0	5	3	1		2	5	12	7	102
24/07/2014	18	0,5	86	27,9	67	991	208	0	7	4	1		2	7	14	8	93
24/07/2014	19	0,4	85	26,9	77	991	65	0	9	5	1		2	8	17	9	87
24/07/2014	20	0,3	96	26,2	79	992	1	0	6	4	1		2	12	12	14	83
24/07/2014	21	0,5	71	25,6	86	993	0	0	6	4	1		2	10	9	12	80
24/07/2014	22	0,4	42	25,3	89	993	0	0	6	4	1		2	6	8	7	81
24/07/2014	23	0,2	34	25,1	88	993	0	0	5	3	1		2	5	7	8	78
25/07/2014	00	0,2	355	24,4	88	993	0	0	5	3	1		2	10	8	11	58
25/07/2014	01	0,2	38	23,7	84	992	0	0	5	3	1		2	11	7	14	49
25/07/2014	02	0,3	25	23,3	79	992	0	0	5	3	1		2	10	7	12	50
25/07/2014	03	0,4	347	22,4	68	991	0	0	3	2	1		2	8	7	10	52
25/07/2014	04	0,4	287	22,5	66	991	0	0	5	3	1		2	16	17	19	45
25/07/2014	05	0,5	239	23,1	66	992	0	0	5	3	1		2	27	10	29	39
25/07/2014	06	0,5	248	23,8	68	993	21	0	7	5	1		2	34	13	36	40
25/07/2014	07	0,6	314	24,5	66	993	84	0	11	5	1		4	32	68	38	37
25/07/2014	08	0,6	294	26,1	68	992	223	0	9	5	1		3	20	42	24	61
25/07/2014	09	0,9	234	27,2	66	992	426	0	7	4	1		2	11	14	14	83
25/07/2014	10	1	211	28,8	59	992	669	0	7	4	1		2	9	13	12	95
25/07/2014	11	0,9	167	29,4	60	993	844	0	7	4	1		2	10	14	13	95
25/07/2014	12	0,9	152	29,4	57	993	894	0	6	4	1		3	10	12	13	102
25/07/2014	13	1,6	122	28,5	63	993	891	0	6	4	1		2	5	12	8	104
25/07/2014	14	1,5	100	28,8	63	992	850	0	7	4	1		2	4	12	7	99
25/07/2014	15	1,8	127	28	65	992	654	0	5	3	1		2	4	9	7	102
25/07/2014	16	1,2	106	27,8	65	993	444	0	5	3	1		2	4	9	6	105
25/07/2014	17	1,2	80	27,8	67	992	391	0	6	3	1		2	6	11	8	102
25/07/2014	18	0,9	97	27,6	68	992	232	0	5	3	1		2	6	11	9	100
25/07/2014	19	0,7	72	26,8	70	992	71	0	6	3	1		2	6	12	8	101
25/07/2014	20	0,3	73	26,1	75	992	2	0	6	3	1		2	5	13	7	96
25/07/2014	21	0,1	48	25,8	77	993	0	0	5	3	1		2	8	12	10	93
25/07/2014	22	0,1	95	25,7	77	994	0	0	5	3	1		2	8	13	10	95
25/07/2014	23	0,1	139	25,4	80	994	0	0	5	3	1		2	6	9	8	96
26/07/2014	00	0,1	82	25,1	83	995	0	0	5	3	1		2	6	7	7	92
26/07/2014	01	0,1	4	24,4	86	995	0	0	5	3	1		2	12	7	13	70
26/07/2014	02	0,6	320	23	86	995	0	0	7	4	1		2	16	10	19	38
26/07/2014	03	0,6	321	22,6	85	994	0	0	6	3	1		2	10	9	12	40
26/07/2014	04	0,4	329	22,4	86	994	0	0	5	3	1		2	8	8	11	49
26/07/2014	05	0,5	334	22,2	85	994	0	0	5	3	1		2	13	7	15	46
26/07/2014	06	0,2	327	22,8	77	995	44	0	6	3	1		2	13	18	16	48
26/07/2014	07	0,1	267	25,9	67	995	219	0	7	3	1		3	23	54	28	51
26/07/2014	08	0,3	211	27,4	59	996	414	0	4	3	1		3	16	10	21	78
26/07/2014	09	0,7	180	28,7	54	996	594	0	4	3	1		2	11	9	14	97
26/07/2014	10	1,5	173	28	62	997	726	0	4	3	1		2	6	7	8	101
26/07/2014	11	1,4	170	27,8	66	997	843	0	6	4	1		2	5	8	7	100
26/07/2014	12	1	162	28,3	63	997	901	0	5	3	1		2	4	7	6	104
26/07/2014	13	1	127	29,1	60	996	900	0	5	3	1		2	6	10	8	105
26/07/2014	14	1,4	128	28,4	60	996	850	0	4	3	1		2	4	7	6	102
26/07/2014	15	1,3	124	28	64	996	732	0	5	4	1		2	4	9	6	99
26/07/2014	16	0,9	137	27,9	67	996	598	0	6	4	1		2	4	10	6	95
26/07/2014	17	0,7	133	27,9	68	996	419	0	6	4	1		3	4	12	7	94
26/07/2014	18	0,3	130	27,9	62	996	238	0	5	3	1		2	6	10	8	97
26/07/2014	19	0,2	137	27,2	70	996	71	0	6	4	1		2	7	12	9	88
26/07/2014	20	0,1	157	26,6	68	996	1	0	6	4	1		2	12	12	13	85
26/07/2014	21	0,1	232	26,4	66	997	0	0	6	4	1		2	17	13	19	75
26/07/2014	22	0,1	231	25,6	76	997	0	0	7	5	1		2	21	13	23	56
26/07/2014	23	0,1	223	25	82	997	0	0	6	4	1		2	11	10	13	66
27/07/2014	00	0,1	234	24,4	86	998	0	0	6	4	1		2	13	8	15	64
27/07/2014	01	0,2	340	23,7	87	998	0	0	6	5	1		2	25	9	26	39
27/07/2014	02	0,2	21	23,6	84	998	0	0	6	5	1		2	15	9	17	50
27/07/2014	03	0,2	15	23,4	83	998	0	0	6	4	1		2	10	8	13	54
27/07/2014	04	0,1	5	22,4	84	998	0	0	6	5	1		2	15	9	16	35
27/07/2014	05	0,5	336	21,4	85	998	0	0	7	5	1		2	12	9	14	35
27/07/2014	06	0,6	333	21,7	79	998	39	0	5	4	1		2	11	9	13	45
27/07/2014	07	0,4	310	24,7	65	998	208	0	5	4	1		2	13	17	14	62
27/07/2014	08	0,1	219	27,3	60	999	408	0	8	4	1		2	12	37	14	80
27/07/2014	09	0,3	203	28,8	54	999	594	0	5	3	1		2	11	15	14	90
27/07/2014	10	0,8	158	28,2	65	999	726	0	6	4	1		2	7	10	10	91
27/07/2014	11	1	157	28,2	65	998	838	0	6	4	1		2	5	9	7	94
27/07/2014	12	1,2	156	28,2	67	998	893	0	6	5	1		2	5	9	8	90
27/07/2014	13	1,3	139	28,3	67	998	896	0	7	6	1		2	4	9	6	96
27/07/2014	14	1,1	139	28,3	65	998	846	0	7	5	1		2	4	9	7	103
27/07/2014	15	1	160	28,1	65	997	728	0	7	5	1		2	4	10	7	100
27/07/2014	16	0,9	159	28,2	63	997	598	0	6	5	1		2	4	9	6	92
27/07/2014	17	0,8	148	28,1	63	997	429	0	6	5	1		2	6	9	8	96
27/07/2014	18	0,5	132	27,8	65	997	236	0	7	6	1		2	5	11	7	101
27/07/2014	19	0,4	155	26,6	75	997	68	0	9	7	1		2	7	13	9	85
27/07/2014	20	0,2	164	25,8	82	997	1	0	9	7	1		2	21	13	23	58
27/07/2014	21	0,2	195	25,6	84	997	0	0	7	6	1		2	14	11	15	65
27/07/2014	22	0,2	203	25,2	86	997	0	0	8	6	1		2	6	10	7	72
27/07/2014	23	0,2	209	24,8	87	997	0	0	8	6	1		2	7	11	9	65
28/07/2014	00	0,1	234	24,4	89	997	0	0	9	8	1		2	11	13	13	56
28/07/2014	01	0,1	220	24,2	90	997	0	0	12	10	1		2	11	15	12	52
28/07/2014	02	0,1	312	24,1	90	997	0	0	10	9	1		2	10	14	12	40
28/07/2014	03	0,2	317	24,3	86	997	0	0	9	7	1		2	10	13	13	36
28/07/2014	04	0,2	321	24,3	83	996	0	0	9	7	1		2	12	14	14	37
28/07/2014	05	0,3	304	24,3	83	997	0	0	10	8	1		2	13	15	15	51
28/07/2014	06	0,1	339	23,9	83	997	24	0	13	8	1		2	26	19	30	31
28/07/2014	07	0,1	307	25,9	75	997	167	0	9	7	1		2	21	19	24	58
28/07/2014	08	0,3	220	26,5	73	997	383	0	10	8	1		2	14	18	17	77
28/07/2014	09	0,5	203	27,4	70	997	569	0	10	8	1		2	6	15	8	87
28/07/2014	10	0,8	154	28	69	996	712	0	11	8	1		2	8	17	11	84
28/07/2014	11	1,2	151	28,1	69	995	828	0	11	9	1		2	7	15	10	84
28/07/2014	12	1,4	153	28,5	70	995	885	0	12	10	1		2	7	18	8	90
28/07/2014	13	1,7	141	28,6	71	995	894	0	12	10	1		2	5	16	8	86
28/07/2014	14	1,8	160	28,3	75	994	842	0	13	10	1		2	5	18	6	85
28/07/2014	15	1,5	164	28,6	69	993	732	0	11	9	1		2	5	15	7	91
28/07/2014	16	1,3	154	29	67	993	592	0	11	8	1		2	8	18	10	91
28/07/2014	17	0,8	142	29,1	67	992	410	0	15	10	1		2	10	26	12	91
28/07/2014	18	0,6	124	28,5	72	992	188	0	18	11	1		2	8	33	10	88
28/07/2014	19	0,2	84	28,7	70	991	88	0	17	11	1		2	11	33	13	93
28/07/2014	20	0,4	146	27,3	79	991	0	0	18	12	1		2	14	31	16	89
28/07/2014	21	0,3	135	26,5	86	992	0	0	13	9	1		2	9	20	11	97
28/07/2014	22	0,5	78	26,3	87	992	0	0	13	9	1		2	7	18	8	102
28/07/2014	23	0,7	74	25,9	89	992	0	0	13	9	1		2	4	17	6	106
29/07/2014	00	0,8	87	26	87	993	0	0	12	9	1		2	5	17	7	97
29/07/2014	01	0,5	93	25,9	87	992	0	0	13	9	1		2	4	18	6	97
29/07/2014	02	0,3	78	25,7	88	992	0	0	13	10	1		2	5	19	7	95
29/07/2014	03	0,1	105	25,4	89	992	0	0	13	10	1		2	4	19	6	89
29/07/2014	04	0,1	297	24,9	90	992	0	0	14	11	1		2	6	20	7	75
29/07/2014	05	0,1	286	24,5	92	992	0	0	17	12	1		2	19	25	22	56
29/07/2014	06	0,1	269	24,5	92	993	24	0	18	12	1		4	28	25	34	39
29/07/2014	07	0,1	277	25,8	87	993	175	0	22	12	1		9	45	33	58	28
29/07/2014	08	0,2	224	27,6	71	994	376	0	11	8	1		2	17	21	19	80
29/07/2014	09	0,7	139	28	63	994	376	0	10	7	1		2	12	18	14	98
29/07/2014	10	1,4	109	27,9	61	994	732	0	7	4	1		2	6	14	8	89
29/07/2014	11	1,5	103	28,3	54	995	821	0	4	2	1		3	5	11	8	85
29/07/2014	12	1,9	103	27,9	53	995	864	0	4	2	1		2	6	13	7	92
29/07/2014	13	1,7	89	28,2	49	995	857	0	4	2	1		2	5	11	7	93
29/07/2014	14	1,7	87	28,2	47	994	841	0	3	1	1		2	4	8	7	95
29/07/2014	15	1,7	89	27,8	48	994	710	0	4	1	1		2	5	10	7	94
29/07/2014	16	1,4	93	27,2	52	994	579	0	3	1	1		2	5	8	7	92
29/07/2014	17	1,5	88	26,7	54	995	410	0	3	1	1		2	7	7	9	94
29/07/2014	18	1,3	88	26	55	995	203	0	3	1	1		2	5	8	6	101
29/07/2014	19	0,8	89	25,7	56	996	66	0	3	1	1		2	6	7	8	94
29/07/2014	20	0,2	71	25,2	58	996	1	0	4	2	1		2	5	9	7	94
29/07/2014	21	0,1	27	25	57	996	0	0	3	1	1		2	8	9	10	91
29/07/2014	22	0,1	4	24,9	57	997	0	0	4	2	1		2	9	12	10	85
29/07/2014	23	0,1	342	24,4	61	997	0	0	4	2	1		2	17	13	20	65
30/07/2014	00	0,3	332	23,4	64	997	0	0	5	2	1		2	18	16	20	42
30/07/2014	01	0,2	355	23	65	996	0	0	4	2	1		2	13	12	15	40
30/07/2014	02	0,1	2	23,2	64	996	0	0	4	2	1		2	16	13	18	35
30/07/2014	03	0,2	349	23	62	996	0	0	4	2	1		2	9	9	12	43
30/07/2014	04	0,1	11	23,6	58	996	0	0	3	2	1		2	16	8	18	40
30/07/2014	05	0,1	357	23,7	55	996	0	0	4	2	1		2	23	11	25	30
30/07/2014	06	0,1	11	24	54	996	19	0	3	2	1		4	42	10	47	17
30/07/2014	07	0,1	42	25,3	53	997	142	0	4	2	1		4	37	14	44	41
30/07/2014	08	0,1	79	26,3	60	997	273	0	5	2	1		2	13	14	15	75
30/07/2014	09	0,4	137	27,1	64	997	599	0	5	2	1		2	6	11	9	89
30/07/2014	10	0,6	141	27,1	65	997	744	0	5	2	1		2	6	10	9	95
30/07/2014	11	0,9	142	27,1	65	996	688	0	4	2	1		2	5	9	7	95
30/07/2014	12	1,2	140	27,2	64	996	835	0	4	2	1		2	4	6	6	96
30/07/2014	13	1,4	155	27,3	63	996	900	0	4	2	1		2	4	6	6	94
30/07/2014	14	1,3	165	27,4	54	996	852	0	3	2	1		2	4	4	7	94
30/07/2014	15	1,3	162	27,7	51	995	734	0	2	1	2		2	5	4	7	94
30/07/2014	16	1,3	157	27,1	61	995	598	0	3	2	1		2	4	5	7	91
30/07/2014	17	0,9	134	26,7	67	995	416	0	4	2	1		2	4	7	7	88
30/07/2014	18	0,5	134	26,6	68	995	225	0	5	3	1		2	4	8	6	88
30/07/2014	19	0,3	164	26,1	69	995	61	0	5	3	1		2	7	8	10	89
30/07/2014	20	0,2	191	25,5	73	995	0	0	5	3	1		2	6	10	7	80
30/07/2014	21	0,2	209	25,2	75	996	0	0	6	3	1		2	5	11	7	79
30/07/2014	22	0,1	224	25	76	996	0	0	6	3	1		2	5	12	7	72
30/07/2014	23	0,2	236	24,7	78	996	0	0	4	2	1		2	6	9	9	65
31/07/2014	00	0,1	288	24,3	80	996	0	0	5	3	1		2	12	9	14	54
31/07/2014	01	0,1	329	23,8	81	996	0	0	5	3	1		2	14	9	16	48
31/07/2014	02	0,2	332	23,4	80	996	0	0	5	3	1		2	11	7	13	41
31/07/2014	03	0,2	354	22,9	79	996	0	0	5	3	1		2	11	8	12	30
